Democrats 08 (Votes),Democrats 12 (Votes),Republicans 08 (Votes),Republicans 12 (Votes),votes16_trumpd,votes16_clintonh,Fips,Democrats 08 pct,Democrats 12 pct,Democrats 16 pct,Republicans 08 pct,Republicans 12 pct,Republicans 16 pct
15859.0,14760.0,18567.0,19415.0,22287.0,10982.0,27035,46.06692616046012,43.189465983906366,33.00970873786408,53.93307383953988,56.810534016093634,66.99029126213593
2129.0,1730.0,1204.0,1384.0,1699.0,1264.0,27107,63.87638763876387,55.55555555555556,42.659466756665545,36.12361236123613,44.44444444444444,57.340533243334455
802.0,551.0,1794.0,1725.0,1926.0,346.0,29087,30.893682588597844,24.2091388400703,15.22887323943662,69.10631741140216,75.7908611599297,84.77112676056338
3005.0,2184.0,5527.0,5669.0,6907.0,1520.0,29157,35.220346929207686,27.811027632751813,18.037261184288596,64.7796530707923,72.18897236724818,81.9627388157114
4979.0,3813.0,3732.0,4055.0,5495.0,2540.0,29186,57.15761680633682,48.46212506354855,31.611698817672682,42.84238319366318,51.53787493645145,68.38830118232733
2243.0,1813.0,3784.0,3790.0,4640.0,946.0,29223,37.215861954537914,32.35766553631983,16.93519513068385,62.784138045462086,67.64233446368017,83.06480486931615
4320.0,4366.0,17881.0,17549.0,15530.0,2919.0,28109,19.458582946714113,19.922427561031256,15.82199577212857,80.54141705328588,80.07757243896874,84.17800422787143
1593.0,1219.0,2639.0,3029.0,3298.0,786.0,30021,37.64177693761815,28.695856873822976,19.245837414299707,62.35822306238185,71.30414312617702,80.7541625857003
110.0,66.0,598.0,622.0,653.0,34.0,30033,15.536723163841808,9.593023255813954,4.9490538573508,84.46327683615819,90.40697674418605,95.0509461426492
6456.0,7019.0,4207.0,4166.0,4480.0,5785.0,37007,60.54581262308918,62.753687974966475,56.356551388212374,39.45418737691082,37.246312025033525,43.643448611787626
12081.0,10898.0,22526.0,23229.0,26499.0,8403.0,37027,34.90912243187795,31.933659565739738,24.075984184287435,65.09087756812205,68.06634043426027,75.92401581571256
17862.0,18361.0,14668.0,16665.0,17012.0,20953.0,37037,54.90931447894251,52.42105864215154,55.19030686158304,45.09068552105749,47.57894135784846,44.80969313841696
2821.0,2252.0,8786.0,9265.0,9637.0,2319.0,48015,24.304299129835446,19.553703221324998,19.396119103379057,75.69570087016456,80.446296778675,80.60388089662095
40413.0,35512.0,49242.0,49574.0,51780.0,37608.0,48027,45.07612514639451,41.736595914721576,42.072761444489196,54.92387485360549,58.263404085278424,57.927238555510804
40.0,32.0,316.0,324.0,330.0,31.0,48033,11.235955056179776,8.98876404494382,8.587257617728532,88.76404494382022,91.01123595505618,91.41274238227147
2053.0,1705.0,4547.0,4671.0,5316.0,1491.0,48051,31.106060606060606,26.740903387703888,21.903922432789773,68.89393939393939,73.2590966122961,78.09607756721023
302.0,253.0,1269.0,1248.0,1258.0,222.0,48111,19.223424570337365,16.855429713524316,15.0,80.77657542966263,83.14457028647568,85.0
422989.0,405571.0,310000.0,295813.0,261865.0,458845.0,48113,57.70741443596016,57.82438721157027,63.66569077715031,42.29258556403984,42.17561278842973,36.33430922284969
1716.0,1467.0,4888.0,5122.0,5510.0,1161.0,48123,25.984251968503937,22.264380027318257,17.403687603058014,74.01574803149606,77.73561997268175,82.59631239694198
3128.0,1965.0,10768.0,10329.0,11205.0,2159.0,48143,22.51007484168106,15.9834065397755,16.155342711762945,77.48992515831894,84.0165934602245,83.84465728823706
1036.0,751.0,3392.0,3446.0,3583.0,665.0,48159,23.396567299006325,17.893733619251847,15.65442561205273,76.60343270099368,82.10626638074815,84.34557438794727
16156.0,15744.0,30869.0,33117.0,36495.0,18308.0,48187,34.356193514088254,32.22201756001719,33.40693027753955,65.64380648591175,67.77798243998281,66.59306972246046
132.0,67.0,400.0,431.0,454.0,40.0,48311,24.81203007518797,13.453815261044177,8.097165991902834,75.18796992481202,86.54618473895583,91.90283400809717
1597.0,1116.0,6245.0,6549.0,7526.0,885.0,48337,20.36470288191788,14.559686888454012,10.521935560575438,79.63529711808212,85.44031311154599,89.47806443942456
1252.0,1282.0,489.0,504.0,652.0,1458.0,48377,71.91269385410683,71.78051511758119,69.0995260663507,28.087306145893166,28.21948488241881,30.900473933649288
405.0,308.0,1710.0,1832.0,1577.0,352.0,49017,19.148936170212767,14.392523364485982,18.24779678589943,80.85106382978724,85.60747663551402,81.75220321410058
335.0,215.0,940.0,1089.0,959.0,271.0,49055,26.274509803921568,16.487730061349694,22.03252032520325,73.72549019607843,83.5122699386503,77.96747967479675
6094.0,5900.0,8470.0,8876.0,9643.0,4986.0,51009,41.842900302114806,39.929615592853274,34.082985850023924,58.157099697885194,60.070384407146726,65.91701414997607
10474.0,10457.0,5828.0,5565.0,6125.0,9531.0,13179,64.24978530241688,65.26650855074273,60.87761880429228,35.75021469758312,34.73349144925727,39.12238119570772
3872.0,4081.0,4201.0,4155.0,4272.0,3492.0,13205,47.96234361451753,49.55075279261778,44.97681607418856,52.03765638548247,50.44924720738222,55.02318392581144
502.0,302.0,2377.0,2489.0,2203.0,255.0,16007,17.436609934004863,10.820494446434969,10.374288039056143,82.56339006599514,89.17950555356504,89.62571196094386
129025.0,132509.0,158746.0,159855.0,146463.0,165063.0,13135,44.835998067908164,45.32329561779152,52.98530459736908,55.164001932091836,54.67670438220848,47.01469540263092
2369.0,2265.0,1301.0,1202.0,1196.0,2001.0,13263,64.55040871934605,65.33025670608595,62.589928057553955,35.44959128065395,34.669743293914046,37.410071942446045
1140.0,754.0,2137.0,2405.0,2777.0,432.0,17047,34.78791577662496,23.868312757201647,13.462137737612963,65.21208422337504,76.13168724279835,86.53786226238704
22120.0,18851.0,38387.0,39381.0,44449.0,16264.0,16055,36.557753648338206,32.372235197142466,26.78833198820681,63.442246351661794,67.62776480285754,73.2116680117932
2603.0,2765.0,2711.0,2557.0,2552.0,2165.0,13099,48.98381633421152,51.95415257422022,45.897816408734364,51.01618366578848,48.04584742577978,54.102183591265636
24750.0,21595.0,22527.0,23136.0,25081.0,18908.0,17091,52.35103750237959,48.277480941628845,42.983473141012524,47.64896249762041,51.722519058371155,57.016526858987476
3923.0,3554.0,2557.0,2836.0,3739.0,2264.0,19037,60.54012345679013,55.618153364632235,37.71447609528569,39.45987654320987,44.381846635367765,62.28552390471431
5044.0,4672.0,7669.0,7955.0,9382.0,3329.0,18073,39.67592228427594,37.00007919537499,26.189914247502163,60.32407771572406,62.99992080462501,73.81008575249784
4245.0,3342.0,6396.0,6843.0,8209.0,2279.0,17173,39.89286721172822,32.812960235640645,21.729595728451564,60.10713278827178,67.18703976435935,78.27040427154844
71263.0,60036.0,77793.0,84613.0,83801.0,55222.0,18003,47.80954808930871,41.5046077055493,39.72148493414759,52.19045191069129,58.4953922944507,60.27851506585241
39423.0,31725.0,37512.0,39389.0,40422.0,28296.0,18163,51.24195749658803,44.61146890907557,41.17698419628045,48.75804250341197,55.38853109092443,58.82301580371955
241987.0,216336.0,134313.0,136509.0,130228.0,212676.0,18097,64.30693595535477,61.31190749479233,62.02202365676691,35.69306404464523,38.68809250520767,37.97797634323309
8345.0,6225.0,8691.0,9248.0,11677.0,4231.0,17121,48.98450340455506,40.23137077489821,26.596680915262763,51.01549659544494,59.76862922510179,73.40331908473723
4187.0,3241.0,7794.0,7484.0,9806.0,2471.0,18137,34.946999415741594,30.219114219114218,20.12706687301458,65.05300058425841,69.78088578088578,79.87293312698542
1090.0,910.0,1455.0,1587.0,1965.0,528.0,17171,42.82907662082515,36.443732478974766,21.17930204572804,57.17092337917485,63.556267521025234,78.82069795427196
933.0,837.0,960.0,930.0,968.0,705.0,37177,49.28684627575277,47.36842105263158,42.13986849970114,50.71315372424723,52.63157894736842,57.86013150029886
868.0,740.0,1310.0,1377.0,1475.0,500.0,38045,39.85307621671258,34.95512517713746,25.31645569620253,60.14692378328742,65.04487482286254,74.68354430379746
299.0,232.0,726.0,810.0,867.0,112.0,38047,29.170731707317074,22.264875239923224,11.440245148110316,70.82926829268293,77.73512476007677,88.55975485188968
907.0,767.0,800.0,865.0,1025.0,536.0,38063,53.13415348564733,46.997549019607845,34.33696348494555,46.86584651435267,53.002450980392155,65.66303651505446
1192.0,1083.0,4301.0,4296.0,4616.0,635.0,31041,21.700345894775168,20.133853876185164,12.09293467910874,78.29965410522483,79.86614612381483,87.90706532089126
2994.0,2922.0,3292.0,3094.0,4028.0,2904.0,31043,47.62965319758193,48.57047872340426,41.89267166762839,52.37034680241807,51.42952127659574,58.10732833237161
946.0,870.0,1785.0,1745.0,2041.0,556.0,31051,34.63932625411937,33.26959847036329,21.409318444358874,65.36067374588063,66.73040152963671,78.59068155564113
962.0,807.0,1913.0,2007.0,2100.0,610.0,31059,33.46086956521739,28.678038379530918,22.509225092250922,66.5391304347826,71.32196162046908,77.49077490774907
914.0,790.0,1142.0,1225.0,1348.0,560.0,31097,44.45525291828794,39.20595533498759,29.350104821802937,55.54474708171206,60.79404466501241,70.64989517819707
876.0,773.0,2224.0,2349.0,2519.0,550.0,31099,28.258064516129032,24.75976937860346,17.921146953405017,71.74193548387096,75.24023062139653,82.07885304659499
45.0,41.0,240.0,237.0,257.0,14.0,31117,15.789473684210526,14.748201438848922,5.166051660516605,84.21052631578948,85.25179856115108,94.8339483394834
1513.0,1191.0,2342.0,2443.0,2684.0,798.0,31147,39.24773022049287,32.77380297193176,22.917863296955773,60.75226977950713,67.22619702806824,77.08213670304423
26971.0,25380.0,15205.0,15156.0,16876.0,22064.0,33005,63.94869119878604,62.61101243339254,56.66153055983565,36.05130880121396,37.38898756660746,43.33846944016435
16044.0,14719.0,14816.0,14334.0,16256.0,11766.0,34033,51.98963058976021,50.662582177399926,41.98843765612733,48.01036941023979,49.337417822600074,58.01156234387267
7016.0,6139.0,11013.0,10390.0,11712.0,4473.0,36003,38.91508125797326,37.1407828664771,27.636700648748842,61.08491874202674,62.8592171335229,72.36329935125116
18166.0,17099.0,20220.0,18122.0,19947.0,12289.0,36045,47.3245454071797,48.54774140427586,38.12197543119494,52.6754545928203,51.45225859572414,61.87802456880506
16850.0,15268.0,13900.0,12705.0,14626.0,10983.0,36105,54.796747967479675,54.58120330318521,42.887266195478155,45.203252032520325,45.41879669681479,57.112733804521845
7689.0,6940.0,8675.0,8390.0,10381.0,3908.0,39031,46.98728917135175,45.27071102413568,27.349709566799635,53.01271082864825,54.72928897586432,72.65029043320037
9900.0,9073.0,11689.0,11738.0,13419.0,5981.0,39051,45.856686275418035,43.597136129931286,30.829896907216494,54.143313724581965,56.402863870068714,69.1701030927835
14455.0,14569.0,16759.0,15008.0,17833.0,9905.0,39141,46.309348369321455,49.257869290326944,35.70913548201024,53.690651630678545,50.742130709673056,64.29086451798976
8174.0,7266.0,9879.0,10047.0,11706.0,4287.0,39171,45.27779316457099,41.96846300467857,26.805477396360907,54.72220683542901,58.03153699532143,73.19452260363909
911.0,845.0,2451.0,2313.0,2460.0,723.0,5025,27.096966091612135,26.75744141861938,22.714420358152687,72.90303390838787,73.24255858138062,77.28557964184732
13412.0,12192.0,18911.0,18122.0,16780.0,11831.0,6101,41.493673235776384,40.21904070726397,41.351228548460384,58.506326764223616,59.78095929273603,58.648771451539616
2569.0,2314.0,3733.0,3601.0,3551.0,2659.0,6011,40.76483655982228,39.120879120879124,42.81803542673108,59.23516344017772,60.879120879120876,57.18196457326892
2003.0,1722.0,3808.0,4042.0,4600.0,1472.0,5149,34.469110308036484,29.875086745315752,24.242424242424242,65.53088969196352,70.12491325468424,75.75757575757575
13673.0,13092.0,28637.0,29169.0,28769.0,12184.0,5131,32.316237296147484,30.978916731738483,29.751178179864723,67.68376270385252,69.02108326826152,70.24882182013528
3586.0,3053.0,7483.0,7296.0,7574.0,2224.0,6035,32.39678381064233,29.500434824620736,22.698509899979587,67.60321618935767,70.49956517537926,77.30149010002042
1819.0,1452.0,2702.0,2949.0,3470.0,1067.0,5049,40.234461402344614,32.992501704158144,23.51774300198369,59.765538597655386,67.00749829584186,76.48225699801631
41097.0,42551.0,30257.0,31894.0,27746.0,27945.0,8101,57.595930151077724,57.157633151991405,50.17866441615342,42.404069848922276,42.842366848008595,49.82133558384658
13895.0,13439.0,36014.0,35391.0,37392.0,11216.0,1103,27.840670019435372,27.522015154618064,23.074391046741276,72.15932998056462,72.47798484538194,76.92560895325872
961.0,814.0,2726.0,2699.0,2955.0,601.0,5129,26.06455112557635,23.17107884998577,16.90101237345332,73.93544887442366,76.82892115001424,83.09898762654669
2486.0,2139.0,8013.0,8773.0,9849.0,1962.0,13291,23.678445566244406,19.602272727272727,16.611633223266445,76.3215544337556,80.39772727272727,83.38836677673355
2905.0,2864.0,3282.0,3409.0,3482.0,2298.0,13191,46.95328915467917,45.655985971624425,39.75778546712803,53.04671084532083,54.344014028375575,60.24221453287197
20526.0,22023.0,16921.0,15716.0,13463.0,23206.0,13247,54.81346970384811,58.35607726754816,63.28506367776596,45.18653029615189,41.64392273245184,36.71493632223404
82527.0,81479.0,16506.0,14164.0,11740.0,75908.0,13063,83.33282845112235,85.19076147757808,86.60551296093465,16.667171548877647,14.809238522421923,13.394487039065352
15703.0,16451.0,39322.0,41765.0,43060.0,18863.0,13073,28.537937301226716,28.258554349319773,30.462025418665117,71.46206269877328,71.74144565068022,69.53797458133488
3100.0,3196.0,9925.0,10314.0,10641.0,3166.0,13177,23.80038387715931,23.656550703182827,22.930397624393425,76.1996161228407,76.34344929681717,77.06960237560658
4572.0,4274.0,7782.0,7744.0,8304.0,3960.0,13169,37.0082564351627,35.563321684140455,32.28962818003914,62.9917435648373,64.43667831585954,67.71037181996086
1062.0,1114.0,1787.0,1820.0,1984.0,805.0,13173,37.276237276237275,37.96864349011588,28.86339189673718,62.723762723762725,62.03135650988412,71.13660810326282
2575.0,2266.0,2501.0,2823.0,3153.0,1490.0,19069,50.728920409771476,44.52741206523875,32.0913202670687,49.271079590228524,55.47258793476125,67.90867973293129
4457.0,4568.0,1679.0,1506.0,1403.0,3823.0,1105,72.63689700130378,75.2057951926243,73.15346345197092,27.36310299869622,24.7942048073757,26.846536548029086
4188.0,4374.0,5485.0,5087.0,4891.0,3716.0,1013,43.29577173575933,46.231899376387275,43.17416056698036,56.70422826424067,53.768100623612725,56.82583943301964
479.0,396.0,1275.0,1173.0,1202.0,270.0,16061,27.309007981755986,25.239005736137667,18.342391304347824,72.69099201824402,74.76099426386233,81.65760869565217
21953.0,20807.0,25326.0,25450.0,30012.0,18791.0,18019,46.4328771759132,44.981300127548266,38.5037805052968,53.5671228240868,55.018699872451734,61.4962194947032
10250.0,10257.0,8794.0,8877.0,10556.0,7108.0,19099,53.82272631800042,53.606146127312634,40.240036231884055,46.17727368199958,46.393853872687366,59.759963768115945
2338.0,1969.0,4894.0,5266.0,5735.0,1314.0,19141,32.328539823008846,27.21492743607464,18.640941977585474,67.67146017699115,72.78507256392537,81.35905802241453
5307.0,3308.0,6919.0,6338.0,8530.0,2819.0,18023,43.40749222967447,34.29400787891354,24.839192880429994,56.59250777032553,65.70599212108647,75.16080711957001
8820.0,8663.0,6663.0,6789.0,8710.0,5591.0,19179,56.96570432086805,56.06393994304944,39.09516817005804,43.03429567913195,43.93606005695056,60.90483182994196
2326.0,1922.0,2887.0,3001.0,3431.0,1312.0,19137,44.61922117782467,39.041235019297176,27.6618174151381,55.38077882217533,60.958764980702824,72.3381825848619
4389.0,3555.0,4917.0,5045.0,6839.0,2252.0,18041,47.163120567375884,41.33720930232558,24.771752282477177,52.836879432624116,58.66279069767442,75.22824771752282
2107.0,1913.0,5011.0,5032.0,5666.0,1260.0,47171,29.601011520089912,27.544996400287978,18.192318798729424,70.39898847991009,72.45500359971203,81.80768120127057
9379.0,7834.0,19569.0,20303.0,21666.0,7538.0,48005,32.399474920547185,27.842342822617905,25.81153266675798,67.60052507945281,72.15765717738209,74.18846733324202
3645.0,3452.0,4471.0,4356.0,4743.0,3443.0,48025,44.91128634795466,44.21106557377049,42.0596139750794,55.08871365204534,55.78893442622951,57.9403860249206
205.0,117.0,617.0,578.0,625.0,91.0,48045,24.939172749391727,16.834532374100718,12.70949720670391,75.06082725060827,83.16546762589928,87.29050279329608
12384.0,11450.0,35233.0,39318.0,44996.0,14166.0,48091,26.0075183232879,22.553577056413488,23.944423785538014,73.9924816767121,77.44642294358651,76.05557621446198
2225.0,2033.0,3328.0,3356.0,3438.0,1682.0,48145,40.0684314784801,37.724995360920396,32.8515625,59.9315685215199,62.275004639079604,67.1484375
3014.0,2315.0,7582.0,8106.0,8648.0,2127.0,48149,28.444696111740278,22.214758660397276,19.740139211136892,71.55530388825971,77.78524133960272,80.25986078886311
730.0,551.0,1784.0,1523.0,1473.0,435.0,48153,29.03739061256961,26.56702025072324,22.79874213836478,70.96260938743039,73.43297974927675,77.20125786163523
2405.0,2376.0,1644.0,1559.0,1232.0,1401.0,48163,59.397382069646824,60.38119440914866,53.209266995822254,40.602617930353176,39.61880559085134,46.790733004177746
1797.0,1486.0,5795.0,5546.0,5793.0,1257.0,48219,23.669652265542677,21.13196814562002,17.829787234042552,76.33034773445732,78.86803185437998,82.17021276595744
468.0,440.0,749.0,719.0,694.0,422.0,48243,38.455217748562035,37.96376186367558,37.81362007168459,61.544782251437965,62.03623813632442,62.18637992831541
2675.0,2798.0,3980.0,4419.0,4665.0,2203.0,48395,40.19534184823441,38.76957184425662,32.076295864880606,59.80465815176559,61.23042815574338,67.9237041351194
2548.0,2322.0,6630.0,6879.0,7171.0,1757.0,48419,27.762039660056658,25.236387349201173,19.679659498207887,72.23796033994334,74.76361265079882,80.32034050179212
186.0,184.0,323.0,358.0,287.0,140.0,48443,36.54223968565815,33.94833948339483,32.78688524590164,63.45776031434185,66.05166051660517,67.21311475409836
4126.0,3825.0,4590.0,4529.0,4828.0,3863.0,48463,47.338228545204224,45.78644960497965,44.448279829708895,52.661771454795776,54.21355039502035,55.551720170291105
973.0,569.0,3358.0,3777.0,3402.0,379.0,49015,22.465943200184714,13.092498849516797,10.023803226659615,77.53405679981529,86.9075011504832,89.97619677334039
2892.0,2191.0,5430.0,7220.0,6115.0,3063.0,49051,34.75126171593367,23.281266602911487,33.37328393985618,65.24873828406633,76.71873339708851,66.62671606014382
29792.0,29757.0,20576.0,23297.0,19232.0,33297.0,51003,59.14866581956798,56.08813661552381,63.38784290582345,40.85133418043202,43.91186338447619,36.61215709417655
3553.0,3403.0,3715.0,3595.0,4873.0,2165.0,51005,48.88552559163456,48.62817947985138,30.761579994316566,51.11447440836544,51.37182052014862,69.23842000568344
7569.0,5228.0,8639.0,9612.0,11077.0,3772.0,18083,46.699160908193484,35.22911051212938,25.402383998922485,53.300839091806516,64.77088948787062,74.59761600107751
121454.0,123619.0,71350.0,73392.0,78230.0,110313.0,25013,62.99350635878924,62.74725776733279,58.50813872697475,37.00649364121076,37.25274223266721,41.49186127302525
41235.0,36975.0,41476.0,37782.0,35349.0,33270.0,20177,49.85431200203117,49.46025121393314,48.4851134525423,50.14568799796883,50.53974878606686,51.5148865474577
68710.0,56460.0,48510.0,52578.0,52019.0,52247.0,18141,58.61627708582153,51.78011335497716,50.10933573744077,41.38372291417847,48.21988664502284,49.89066426255923
1238.0,1022.0,1530.0,1425.0,1549.0,774.0,21075,44.725433526011564,41.76542705353494,33.318984072320276,55.274566473988436,58.23457294646506,66.68101592767972
278.0,215.0,1277.0,1159.0,1011.0,228.0,20081,17.877813504823152,15.647743813682679,18.401937046004843,82.12218649517685,84.35225618631732,81.59806295399515
1493.0,1490.0,3791.0,3617.0,3025.0,1491.0,20175,28.255109765329298,29.17564127667907,33.015943312666074,71.7448902346707,70.82435872332093,66.98405668733392
451.0,340.0,533.0,579.0,759.0,222.0,21201,45.833333333333336,36.996735582154514,22.629969418960243,54.166666666666664,63.003264417845486,77.37003058103976
3390.0,2939.0,4536.0,4617.0,5800.0,2048.0,18117,42.770628311884934,38.89624139756485,26.095820591233434,57.229371688115066,61.10375860243515,73.90417940876657
1706.0,1351.0,3122.0,3262.0,3695.0,881.0,18101,35.335542667771335,29.28679817905918,19.252622377622377,64.66445733222866,70.71320182094082,80.74737762237763
4779.0,5240.0,5037.0,5042.0,5056.0,3484.0,24039,48.68581907090464,50.962847695000974,40.79625292740047,51.31418092909536,49.037152304999026,59.20374707259953
780.0,667.0,2177.0,2232.0,2373.0,470.0,31035,26.37808589786946,23.00793377026561,16.531832571227575,73.62191410213053,76.99206622973439,83.46816742877242
260.0,260.0,358.0,327.0,311.0,156.0,35021,42.07119741100323,44.29301533219761,33.40471092077088,57.92880258899677,55.70698466780239,66.59528907922912
2303.0,1727.0,4311.0,4043.0,3865.0,1445.0,35041,34.820078621106745,29.930675909878683,27.21280602636535,65.17992137889325,70.06932409012131,72.78719397363466
492.0,472.0,1227.0,1236.0,1214.0,318.0,35059,28.62129144851658,27.634660421545668,20.757180156657963,71.37870855148343,72.36533957845434,79.24281984334203
7226.0,6320.0,9537.0,10566.0,13320.0,5095.0,32023,43.10684245063533,37.42745469619803,27.66766223187619,56.89315754936467,62.57254530380197,72.33233776812381
10390.0,9784.0,7913.0,6647.0,7275.0,6760.0,36031,56.766650275911054,59.545980159454686,48.165301033131456,43.233349724088946,40.454019840545314,51.834698966868544
31958.0,31297.0,33634.0,31820.0,34311.0,22666.0,39023,48.72240517136236,49.58569006765214,39.78096424873195,51.27759482863764,50.41430993234786,60.21903575126805
8399.0,7732.0,10407.0,10176.0,11478.0,5282.0,39039,44.66127831543125,43.17623408532499,31.515513126491648,55.33872168456875,56.82376591467501,68.48448687350836
79173.0,77059.0,45319.0,42641.0,52808.0,56188.0,39099,63.5968576294059,64.37677527151212,51.55051561525194,36.4031423705941,35.623224728487884,48.44948438474806
145997.0,137139.0,128679.0,124841.0,120766.0,117661.0,39113,53.15244142189343,52.34712573478892,49.34885730223507,46.84755857810657,47.65287426521108,50.65114269776493
14926.0,15077.0,16994.0,15492.0,19742.0,8841.0,39145,46.76065162907268,49.32120775949491,30.93097295595284,53.23934837092732,50.67879224050509,69.06902704404716
1370.0,1243.0,3511.0,3538.0,4068.0,795.0,40005,28.068018848596598,25.998745032419997,16.347933374460208,71.9319811514034,74.00125496758001,83.65206662553979
595980.0,588806.0,117221.0,96467.0,105418.0,560542.0,42101,83.56410044293264,85.9228365921319,84.17052075199712,16.435899557067362,14.077163407868104,15.829479248002883
82839.0,73191.0,109268.0,113304.0,126933.0,67428.0,42133,43.12128136923693,39.24555618113086,34.69214502909534,56.87871863076307,60.75444381886914,65.30785497090466
4426.0,4624.0,2309.0,2194.0,2197.0,3886.0,45009,65.71640682999258,67.82047521267233,63.882952490547424,34.28359317000742,32.179524787327665,36.117047509452576
12139.0,13419.0,16441.0,19333.0,23598.0,13718.0,45057,42.47375787263821,40.971543722520764,36.76171079429735,57.52624212736179,59.028456277479236,63.23828920570265
105656.0,103989.0,57941.0,53105.0,52753.0,108401.0,45079,64.58309137698124,66.19539893312285,67.26547277759163,35.416908623018756,33.804601066877154,32.73452722240838
655.0,556.0,794.0,804.0,974.0,340.0,46003,45.20358868184955,40.88235294117647,25.875190258751903,54.79641131815045,59.11764705882353,74.1248097412481
5595.0,4588.0,6374.0,6696.0,7764.0,3174.0,46029,46.745759879689196,40.65934065934066,29.018102029621502,53.254240120310804,59.34065934065934,70.9818979703785
819.0,622.0,1213.0,1264.0,1433.0,380.0,46045,40.30511811023622,32.979851537645814,20.959735245449533,59.69488188976378,67.02014846235419,79.04026475455046
1043.0,921.0,1661.0,1803.0,2051.0,555.0,46057,38.57248520710059,33.81057268722467,21.297006907137376,61.42751479289941,66.18942731277534,78.70299309286263
11396.0,10122.0,19675.0,18968.0,19201.0,9010.0,47001,36.67728750281613,34.79546235819869,31.937896565169616,63.32271249718387,65.20453764180131,68.06210343483039
2832.0,2174.0,4085.0,4143.0,5164.0,1566.0,47041,40.94260517565419,34.41507044483141,23.26894502228826,59.05739482434581,65.5849295551686,76.73105497771174
4411.0,3757.0,9859.0,9921.0,10175.0,2815.0,47045,30.911002102312544,27.467466003801725,21.670515781370284,69.08899789768746,72.53253399619827,78.32948421862972
4347.0,4088.0,5732.0,5898.0,6671.0,3506.0,51163,43.12927869828356,40.937312237131984,34.450230912842684,56.87072130171644,59.062687762868016,65.54976908715732
4932.0,3718.0,6389.0,8180.0,9516.0,2328.0,51167,43.56505609045137,31.24894940326105,19.655521783181356,56.43494390954863,68.75105059673895,80.34447821681864
15705.0,16510.0,4078.0,4844.0,2951.0,17865.0,51540,79.38634180862357,77.31572539102744,85.82340507302075,20.613658191376434,22.684274608972558,14.176594926979247
12352.0,12218.0,8361.0,7763.0,7306.0,11051.0,51590,59.63404625114662,61.148090686151846,60.20046848613608,40.36595374885338,38.851909313848154,39.79953151386392
13295.0,11489.0,12722.0,14539.0,15345.0,9634.0,55015,51.101203059537994,44.140925157522666,38.568397453861245,48.898796940462006,55.859074842477334,61.431602546138755
4000.0,3793.0,5393.0,5782.0,6210.0,2700.0,55047,42.58490365165549,39.61357702349869,30.303030303030305,57.41509634834451,60.38642297650131,69.6969696969697
11687.0,10398.0,10600.0,11258.0,13144.0,9458.0,54037,52.43864136043433,48.01440709272257,41.84585434917264,47.56135863956567,51.98559290727743,58.15414565082736
936.0,767.0,3316.0,3472.0,3409.0,644.0,56035,22.013170272812793,18.09389006841236,15.889464594127807,77.9868297271872,81.90610993158764,84.1105354058722
9974.0,8330.0,8763.0,9534.0,11112.0,6431.0,26041,53.23157389123126,46.63009404388715,36.65849626631705,46.76842610876874,53.36990595611285,63.34150373368295
30742.0,27913.0,25900.0,26197.0,27608.0,24534.0,26045,54.27421348116239,51.58565884309739,47.052280311457174,45.72578651883761,48.41434115690261,52.947719688542826
4757.0,4058.0,3330.0,3444.0,4019.0,2925.0,26053,58.82280202794609,54.09224206878166,42.12269585253456,41.17719797205391,45.90775793121834,57.87730414746544
86976.0,88614.0,91357.0,93430.0,93341.0,75499.0,27003,48.77167994706532,48.67724286436246,44.71629945510543,51.22832005293468,51.32275713563754,55.28370054489457
9915.0,9326.0,6955.0,6969.0,8808.0,6041.0,27047,58.77296976882039,57.232279840441855,40.68287426762745,41.22703023117961,42.767720159558145,59.31712573237255
7505.0,6968.0,10993.0,11069.0,12155.0,4978.0,27085,40.571953724726995,38.63170150246715,29.055039981322594,59.428046275273005,61.36829849753285,70.9449600186774
11605.0,11129.0,7075.0,6938.0,8826.0,7444.0,27099,62.12526766595289,61.598494492721535,45.752919483712354,37.87473233404711,38.401505507278465,54.247080516287646
12208.0,9728.0,24768.0,25370.0,26939.0,8468.0,29031,33.01601038511467,27.716679013049177,23.916174767701303,66.98398961488533,72.28332098695083,76.0838252322987
20005.0,18191.0,19726.0,20650.0,21635.0,16490.0,26037,50.3511112229745,46.834530521871216,43.252459016393445,49.6488887770255,53.165469478128784,56.747540983606555
16679.0,13038.0,11220.0,10800.0,12338.0,11404.0,26073,59.78350478511775,54.69418575383841,48.03302164939769,40.21649521488225,45.30581424616159,51.96697835060231
20701.0,17450.0,22263.0,23919.0,23877.0,15655.0,26111,48.18219905036775,42.18134351809326,39.60082970757867,51.81780094963225,57.81865648190674,60.39917029242133
2403.0,2049.0,2841.0,2928.0,3498.0,1286.0,26119,45.82379862700229,41.16937914406269,26.881270903010034,54.17620137299771,58.83062085593731,73.11872909698997
40677.0,33983.0,38536.0,39271.0,49067.0,24553.0,26147,51.351419590218775,46.390640784121004,33.35099157837544,48.648580409781225,53.609359215878996,66.64900842162456
2184.0,1865.0,2058.0,2142.0,2556.0,1369.0,26153,51.48514851485149,46.54354878961817,34.87898089171974,48.51485148514851,53.45645121038183,65.12101910828025
660085.0,595846.0,219582.0,213814.0,228908.0,517842.0,26163,75.03805417277219,73.59212508954376,69.34609976565116,24.961945827227805,26.40787491045624,30.653900234348846
